518,"premier li keqiang of the state council said in his government work report on may 22, 2020 that the number of poor people in my country's rural areas decreased by $11090000 last year, and a decisive achievement was made in poverty alleviation. the data $11090000 is expressed in scientific notation as",823,824,825
3864,"2. if the complex number $z$ satisfies $z(3+4mathrm{i})=25 (mathrm{i}$ is an imaginary unit), then the point corresponding to the complex number $z$ in the complex plane is at",558,,569
2808,"the picture below is a line chart of the income in the local fiscal budget and the end-of-year savings balance of urban and rural residents in a region in $2006$ in $sim$$2018$. according to the line chart, the region in $2006$ in $sim$$ in 2018$",1493,2058,2060
2818,"in the complex plane, the coordinates of the point corresponding to the complex number $mathrm{i}(mathrm{i}+2)$ are",558,552,553
868,the opposite of $-frac{7}{2}$ is,1334,1626,1634
2271,the conjugate complex number $bar{z}$ of the complex number $z=2i^{2}+mathrm{i}^{5}$ corresponds to the point on the complex plane at,558,559,552
3061,"the known sequence $left{a{n}right}$ satisfies $a{n+1}=a{n}+1-sqrt{a{n}^{2}-a{n}+1},a{ 1}=a$, then there must be $a$, so that in the sequence",1359,1354,39
1997,"beginning in 2021, fujian province will try out the new model of ""$3+1$+2"" for the general college entrance examination, that is, in addition to the three compulsory subjects of chinese, mathematics and foreign languages, candidates will choose one subject from physics and history, and one subject from chemistry, biology, etc. , geography and politics as elective subjects. in order to help students choose subjects reasonably, a middle school scales the comprehensive scores of each student in senior one into a 5-point system and draws them into a radar chart. the performance radar chart is shown in the figure. the following statement must be incorrect.",1493,1507,
1898,"in the expansion of the binomial $(x-2y)^{6}$, let the sum of the binomial coefficients be $a$, the sum of the coefficients of each term be $b, and the sum of the coefficients of the odd power terms of x$ is $c$, then $frac{ab}{c}=$",339,,
1705,"if 2a-1 and a-5 are the two square roots of a positive number m, then m=$underline{qquad}$.",1041,1045,794
726,$26000$ is expressed in scientific notation as,823,824,825
501,"there are four opaque cards with numbers $-1, 1, 2, and 3 on the front. they are identical except for the numbers. wash them evenly with their backs facing up. pick one at random, write down the numbers and put them back. , wash evenly with the back facing up, and then randomly select a sheet to write down the numbers, and the numbers drawn before and after are recorded as $m, n$, respectively, then the probability of the point $p(m,n)$ in the second quadrant is $underline {qquad}$",581,1444,1446
1976,"given the set $a={xmid0<x<3}, acapb={1}$, then the set $b$ can be",718,,779
1651,"as shown in the figure, the temperature of a day in $mathrm{a}$ changes with time, then the daily temperature difference (the difference between the highest temperature and the lowest temperature) on this day is",1507,2058,714
1935,"""zhou bi suanjing"" is an important mathematical work in ancient china. it records the ""sun and moon calendar"", ""the number of yin and yang, the method of the sun and the moon, nineteen years are one chapter, four chapters are one, seventy six years old, twenty books are one success, then one thousand fifty or twenty years old, $cdots$, the number of births will end, all things will recover, and the sky will be the calendar of the new year.” there are 20 elderly people living in an elderly apartment, and their the sum of the ages $ ($ are all positive integers) is exactly one year, among which the elder is already a hundred years old (age is between $90-100), and the other 19 people have a difference of one year in age, the older age of",218,,
2448,"given the equation $x^{2}+ax+b=0$ about $x$, there are the following four propositions: a: $x=1$ is the root of the equation; b: $x=3$ is the the root of the equation; c: the sum of the two roots of the equation is 2; d: the two roots of the equation have different signs. if there is only one false proposition, the proposition is",962,748,
2265,"let $mathrm{i}$ be the imaginary unit, and the complex number $z=left(frac{1}{2}+frac{sqrt{3}}{2}mathrm{i}right)^{2}$, then $z $ corresponds to a point in the complex plane at",558,562,
1492,"the square root of a positive number a is $2x-1$ and $5-x$, then $a=underline{qquad}$.",1041,1817,1044
3547,"knowing the complete set $u=mathrm{r}$, the set $a=left{xmidx^{2}geqslant1right}, b={xmidx>0}$, then $left(complement{u}aright)capleft(complement{u }bright)=$$(quad)$",718,66,779
937,"in an opaque box, there are 200 balls of two colors, red and yellow. these balls are identical except for the color. shake the balls in the box before touching the ball. after coloring, put it back in the box. after a lot of repeated tests, it is found that the frequency of touching the yellow ball is stable at 45%, then the estimated number of yellow balls in the box is",581,1444,1446
1998,the coefficient of $x^{3}$ in the expansion of $left(x-frac{1}{x}right)(1-x)^{4}$ is,339,,
2122,3. the coefficient of $x^{3}$ in the expansion of $left(2x-frac{2}{3x^{2}}right)^{6}$ is (,338,339,340
88,"as shown in the figure, the height of the flagpole is $ab=8mathrm{~m}$, and at a certain moment, the shadow length of the flagpole is $bc=16mathrm{~m}$, then $tanc=$",1196,2329,2322
583,the positions of the corresponding points of the real numbers a and b on the number line are shown in the figure. which of the following conclusions is correct?,1334,1366,1340
1648,"a classmate's body temperature measured from monday to friday is $36.2$, $36.2$, 3$6.5$, $36.3$, $36.4$, then the mode and median of these five degrees are $( quad)$",1493,2165,2167
3541,"given the set $a={0,1,2,3}, b=left{ymidy=x^{2}+1, xinmathrm{r}right}, p=acapb$, then the subset of $p$ is the number is $(quad)$",727,779,727
3874,"1. given the set $a={xmidy=lnx}, b={yinmathbf{z}midy=2sinx}$, then $acapb=$(",718,297,1192
2277,"in response to the current ""erasure fever"", the youth league committee of a school conducted a survey on ""whether students' gender is related to their preference for erasure"". the number of girls surveyed was $frac{1}{2}$ of the number of boys, and boys liked erasure. the number of douyin accounts for $frac{1}{6}$ of the number of boys, and the number of girls who like douyin accounts for $frac{2}{3}$ of the number of girls. if there is a $99% certainty of whether you like douyin or not if it is related to gender, boys should at least have the reference formula $:k^{2}=frac{n(ad-bc)^{2}}{(a+b)(c+d)(a+c)(b+ d)}.$begin{tabular}{|c|c|c|c|c|c|c|}hline$pleft(k^{2}geqslantkright)$&$0.10$&$0.05$&$0.025$&$0.010$ &$0.005$&$0.001$hline$k$&$2.706$&$3.841$&$5.024$&$6.635$&$7.879$&$10.828$hlineend{tabular}",581,2364,
826,"in 2019, the cargo throughput of ningbo zhoushan port was 1120000000 tons, an increase of $3.3% over the previous year, ranking first in the world for 11 consecutive years. the data 1120000000 is expressed in scientific notation as",823,824,825
1818,which of the following is correct,804,561,812
1938,"it is known that $(x-2)(x+m)^{5}=a{6}x^{6}+a{5}x^{5}+cdots+a{1}x+a{0} , m$ is a constant, if $a{0}=2$, then $a{5}=$",,,
129,"on june 30, 2020, the shenzhen federation of trade unions launched the ""millions of employees consumption poverty alleviation and procurement festival"" activity. it is estimated that the swing poverty alleviation consumption will be about 150,000,000 yuan. express 15,000,000 in scientific notation as",823,824,1493
2134,"1. knowing the complete set $u=acupb={1,2,3,4}, acapleft(mathcal{c}{u}bright)={1,2}$, then the set $b=$",,36,
1645,"athlete xiao he shoots a total of $10 times in a certain shooting training, namely $7$ round $1$, $8 $ round $1$, $9 $ round $6$, $10 $ round $2$, then xiao he ben the median and average scores of shots were",1493,2165,1086
771,1. the opposite of $-frac{1}{5}$ is,1334,1626,1634
3023,"it is known that the complex number $z$ is a pure imaginary number, satisfying $z(1-mathrm{i})=a+2mathrm{i} (mathrm{i}$ is an imaginary unit), then the value of the real number $a$ is",568,157,1723
96,the arithmetic square root of $16$ is,1434,1439,2045
755,$501.75 billion is expressed in scientific notation as,823,824,825
1643,the change in the profit of an enterprise in january is shown in the figure. the following statement is consistent with the information reflected in the figure.,1493,2165,1086
2151,"10. the known sequence $left|a{n}right|$ satisfies $a{1}=1, a{2}=3, a{n+2}-a{n}=2, ninmathbf{n}^ {*}$, then $(0.$",215,,
3796,"1. given the set $a=|x|x>2|, b=|0,1,2,3,4}$, then $left(c{r}aright)capb=$(",718,,
2098,"3. xiaoming participated in the live recording of the ""chinese poetry conference) with his parents, father and grandmother, and 5 people sat in a row. if xiaoming's parents are adjacent to him, the number of different sitting methods is 7.",,,
890,"in 2020, the number of students in schools at all levels and types in nanchong is about 1,150,000, and 1,150,000 is expressed in scientific notation as",823,824,825
3170,"in the complex plane, the point corresponding to the complex number $z=frac{1+mathrm{i}}{mathrm{i}} (mathrm{i}$ is the imaginary unit) is located at",558,568,552
3811,"10. let $z$ be a complex number, then which of the following propositions is correct",558,,567
3562,"set $xinmathrm{r}$, then ""$x^{2}-5x<0$"" is $(quad)$ of ""$|x-1|<1$""",132,30,134
3273,"if the coefficients of the first three terms in the expansion of $left(x+frac{1}{3x}right)^{n}$ are $a, b, c$ respectively, and satisfy $4a=9(cb)$, then the coefficient of $x^{2}$ in the expansion is $underline{qquad}$.",579,338,339
2274,"from april 25th to 27th, 2019, the 2nd ""belt and road"" international summit forum will be held in beijing. the organizing committee will select 3 media groups from 6 domestic media groups and 3 foreign media groups to ask questions. there are domestic media groups and foreign media groups in these three media groups, and the domestic media groups cannot ask questions continuously, then the number of different questioning methods is:",,,
3956,"2. knowing the complex number $z=-frac{1}{2}+frac{sqrt{3}}{2}mathrm{i}left (mathrm{i}right.$ is the imaginary unit), then the complex number $frac{ 1}{|z|+bar{z}}$ corresponds to the point in the complex plane at",558,,567
3553,"given the set $a={0,1}, b={0,1,2}$, the number of sets $c$ that satisfies $acupc=b$ is $(quad)$",36,727,781
1967,"do a test of throwing a dice. in each toss, when 1 point or 2 points appear, the test is said to be successful. assuming that the texture of the dice is uniform, then the number of successes in 3 such trials $ the expectation of x$ is",581,1363,1363
2572,"6. posting spring festival couplets and hanging red lanterns are the traditional customs of chinese spring festival. now we are going to hang 4 red lanterns on both sides of the gate, hanging from top to bottom. you can hang one side and then hang the other side. it can be hung on both sides, then the number of different ways to hang red lanterns is 10",,,
1768,"the figure shown in figure 1 is an axisymmetric figure, and each corner is a right angle, the length is shown in the figure, xiao ming plays the jigsaw puzzle according to the method shown in figure 2, and the two are interlocked, leaving no space between each other, then the total length of the figure that xiaoming spells out with 9 such figures (figure 1) is (the result is expressed in an algebraic formula including $a,b$)",,,
54,"observe the following equations: $a{1}=frac{2}{3},a{2}=frac{3}{5},a{3}=frac{10}{7},a{4}= frac{15}{9},a{5}=frac{26}{11},cdots$, according to the rules, we can get $a{n}= (represented by the formula including $n$)",1354,1355,1357
2468,"it is known that the first item $a{1}>1$ of the proportional sequence $left{a{n}midright.$, the common ratio is $q$, the sum of the first $n$ items is $s{n}$, the first $ the n$ term product is $t{n}$, the function $f(x)=xleft(x+a{1}right)left(x+a{2}right)cdots(x+$$a{7}$) , if $f^{prime}(0)=1$, then $(quad)$",199,222,
855,"it is estimated that the number of online education users in china will reach 305,000,000 in 2020. express 305,000,000 in scientific notation as",823,824,825
2112,"3. in the known geometric sequence $left{a{n}right}$, $a{3}=4, a{2}a{7}=8a{4}$, then $a{1}=$",199,,
68,"from the four line segments whose lengths are $1, 2, 3, and 4, if three line segments are arbitrarily selected, the probability that they can form a triangle is",581,1444,1446
2509,"4. in order to understand the physical condition of the students, a school randomly selected a group of students to measure their weight. according to statistics, the weight data (unit: kilograms) of these students were all between 45 and 70. the data were divided into 5 groups, and the frequency distribution histogram as shown in the figure is obtained. now, the method of stratified random sampling is adopted, and 6 students are randomly selected from the three intervals of $[55,60), [60,65), [65$,70], and then randomly select 3 students from these 6 students, then the probability that exactly 2 of these 3 students are in the interval [55,60) is $(quad)$",581,632,
138,$|-6|=$,804,812,1334
446,"there are $3$ novels and $2$ essays on the shelf, and $2$ are randomly selected from them, and the probability that they are both novels is $underline{qquad}$.",1444,1446,
3520,"if the constant term of the expansion of $left(ax-frac{1}{sqrt{x}}right)^{6}$ is $60$, then the value of $a$ is $(quad)$",338,339,340
1614,"the median and mode of this set of data 20, 21, 22, 23, 23 are respectively",1493,2167,2166
609,"if the square root of a positive number is $x+1$ and $x-3$, then the value of $x$ is ()",2295,2294,1042
3529,"given the set $a={1,2,3,4},b={ymidy=3x-2,xina}$, then $acapb=$$(quad)$",781,727,781
3003,"known complex number $z=frac{sqrt{3}+mathrm{i}^{3}}{sqrt{3}+mathrm{i}}(mathrm{i}$ is imaginary unit $)$, then $z$ the complex conjugate of $bar{z}=$",568,558,559
2189,"3. on january 18, 2021, the national bureau of statistics released china's gdp (gross domestic product) data for the whole year of 2020. under the dual influence of the epidemic and the complex and volatile world economy, china's gdp in 2020 exceeded 100 trillion yuan for the first time. the picture is a line graph of china's gdp growth from 2012 to 2020. according to the line graph, the following conclusion is incorrect is $quad$ (<wide>)",1493,,
719,representing $58600000 in scientific notation would be,823,824,825
3559,"let $a, b$ be two non-empty sets, define sets $ab={xmidxina$, and $xnotinb}$. if $a={xinmathrm{n}mid0leqslantxleqslant5}, b=left{xmidx^{2}- 7x+10<0right}$, then $ab=$$(quad)$",66,727,781
585,"in ancient my country, ""book of changes"" records: ""in ancient times, people recorded the number by tying knots on the rope."" that is, the number of knotted ropes."" as shown in the picture, a mother is tying knots on the ropes arranged in order from the cloth to the left. the knot, full of seven and one, is used to record the number of days after the child is born. as can be seen from the figure, the number of days after the child is born is",953,954,
2169,"8. the following table is a statistical table of the probability of contracting covid-19 by taking a single epidemic prevention measure: begin{tabular}{|c|c|c|c|}hlineindividual epidemic prevention measures & wearing masks & washing hands frequently & vaccination $operatorname{ probability of covid}-19$ vaccine hline infecting $operatorname{covid}-19$ &$p$&$frac{1}{45}(1-p)$&$frac{p}{100}$hlineend{tabular } the accuracy rate of a nucleic acid test is $1-10p.$ there are 3 people in a family. if each of them only wears a mask, does not wash their hands frequently, and does not receive the $mathrm{covid}-19$ vaccine, they will be infected with covid$- the probability of 19$ is $0.01$. the nucleic acid test results of different people of these three people, and the nucleic acid test results of any one of them are independent of each other. if all three of them implement the three epidemic prevention measures in the table , and a total of 10 nucleic acid tests were performed, based on the probability that each person was confirmed to be infected with covid-19 by each nucleic acid test. among these 10 nucleic acid tests, $x$ results were positive, then $x$ the mathematical expectation of is $(quad)$",581,1363,427
1985,"the negation $negp$ of the proposition $p, ""forallxin(-infty,0),2^{x}geqslant3^{x}""$ is",962,1159,
2003,"given $(1+x)(1-x)^{n}=a{0}+a{1}x+a{2}x^{2}+cdots+a{n}x^{n} +a{n+1}x^{n}$$left(ninmathbf{n}^{*}right)$, if $a{2}+a{n}=9$, then the value of $n$",339,,
488,the arithmetic square root of $4$ is $underline{qquad}$,1434,1439,2045
659,which of the following numbers is an irrational number is,1334,1592,1593
2828,"in order to understand the distribution of the daily water consumption of residents in a city, the average monthly water consumption (unit, tons) of some residents in a certain year was investigated. the frequency distribution table and frequency distribution histogram are as follows, and the value of $t$ in the figure is begin{tabular}{|c|c|c|}hlinegroup&frequency&frequencyhline$[0,0.5)$&4&$0.04$hline$[0.5,1)$&8&$0.08$hline$[1,1.5)$&15& $a$hline$[1.5,2)$&22&$0.22$hline$[2,2.5)$&$m$&$0.25$hline$[2.5,3)$&14&$0.14$hline$[3,3.5)$&6&$0.06 $hline$[3.5,4)$&4&$0.04$hline$[4,4.5]$&2&$0.02$hlinetotal &100&$1.00$hlineend{tabular}",1034,1035,1036
8,write an irrational number greater than 1 and less than 2,1592,1593,1334
812,"in order to prevent the new crown pneumonia epidemic in 2020, a community needs to know the age of residents in each building, so as to carry out targeted epidemic prevention. a volunteer obtained the age (unit: year) of people over 60 years old in a certain building as follows: $62 ,63,75,79,68,85,82,69,70.$the way to get this set of data is $(quad)$",1507,1505,1506
2178,"5. it is known that the sum of the first $n$ items of the arithmetic sequence $left{a{n}right}$ is $s{n}$, and the tolerance is $frac{1}{20}$, then $frac{s{ 2021}}{2021}-$$frac{s{21}}{21}=$",215,,
3952,"8. in a ""probability""-related research activity, the teacher put 10 small balls in each box, including 9 white balls and 1 black ball, and asked the students to touch the ball in two ways. method 1 : randomly draw a ball in each of the 20 boxes; method 2: randomly draw two small balls in each of the 10 boxes. record the probability that at least one black ball can be drawn as $p{ 1}$ and $p{2}$, then $quad(quad)$",581,,632
1999,"around the 1950s, many countries in the world circulated such a problem, take any positive integer $n$, if it is even, divide it by 2; if it is odd, multiply it by 3 and add 1. , this repeated operation, the final result must be 1, this problem is called ""kakutani conjecture"" in the east. according to this method, if you take $n=13$, in order to calculate the result 1, the total number of operation steps that need to go through is",953,,
1814,the following calculation is correct,1481,955,1483
3379,"given $ainmathrm{r}$, the maximum value of the function $f(x)=left|x+frac{4}{x}-aright|+a$ on the interval $[1,4]$ is $5$, then the value range of $a$ is $underline{qquad}$.",804,2115,710
1733,calculation: $(pi-1)^{0}+|-2|=$,804,946,
1869,"a five-digit number consisting of $0, 1, 2, 3, 4, 5, 6, 7, 8, 9$ without repeated numbers, and it is an odd number, and exactly two of them are even numbers, then such a five-digit number the number is",,,
1639,"the daily average temperature statistics of a city in june are shown in the figure. in the data of daily average temperature, the mode and median are respectively",1493,2165,2167
503,"nanosecond ($mathrm{ns}$) is a very small time unit, $1mathrm{~ns}=10^{-9}mathrm{~s}$. the timing accuracy of beidou global navigation system is better than $20mathrm{~ ns}.$ in scientific notation $20mathrm{~ns}$ is $underline{qquad}mathrm{s}.$",823,824,825
523,"if the income of $100 is recorded as $+100, then the expenditure of $80 is recorded as",1334,561,2358
401,the result of computing $sqrt{(-3)^{2}}$ is $underline{qquad}$.,1041,1042,1334
3122,"knowing the straight line $mperp$ plane $alpha$, the straight line $nsubset$ plane $beta$, then ""$alpha//beta$"" is ""$mperpn$""",132,30,839
1658,"the table below records the average and variance of the long jump trial results (unit: mathrm{cm}$) of the four athletes a, b, c and d. it is necessary to select an athlete with higher performance and stable performance to participate in the final. the best fit athlete is begin{tabular}{|c|c|c|c|c|}hline&a&b&c&d hline mean $bar{x}$&376&350&376&350hline variance $s^{2}$&$12.5 $&$13.5$&$2.4$&$5.4$hlineend{tabular}",1493,445,1086
1932,"it is known that in a learning situation test in a certain city, students' math scores $x$ obey the normal distribution $n(100,100)$, of which 90 is the pass line, and 120 is the excellent line. the following statement is correct is attached, the random variable $xi$ obeys the normal distribution $nleft(mu,sigma^{2}right)$, then $p(mu-sigma<xileq$$mu+sigma)=0.6826, p(mu-2sigma<xi<mu +2sigma)=0.9544,p($$3sigma<xi<mu+3sigma)=0.9974.$",1493,1496,
631,the opposite of $2019$ is,1334,1626,1634
1851,"it is known that the probability of a student's shooting is $frac{2}{3}$, and now the student has to shoot 3 times, and the results of each shot are independent of each other, then the probability of exactly 2 shots is $underline{quad} $remember $x$ as the number of shots the student made in these 3 shots, then the mathematical expectation of the random variable $x$ is",581,426,
2248,"it is known that the graph of the function $f(x)$ is continuous and monotonic on $(2,+infty)$, and the graph of the function $y=f(x+2)$ is symmetrical about the $y$ axis, if the sequence $left{a{n}right}$ is an arithmetic sequence whose tolerance is not 0, and $fleft(a{4}right)=fleft(a{2016}right)$, then the sequence $left{a{n} the sum of the first 2019 terms of right}$ is",215,222,
3315,"if the sum of the coefficients in the $left(3sqrt{x}+frac{1}{x^{2}}right)^{n}$ expansion is $1024$, then the constant term is $underline{qquad}$ .",579,338,339
3975,"2. let the complex number $z$ satisfy $left|zi^{3}right|=|z+2|$, then the trajectory equation of the point $(x, y)$ corresponding to $z$ in the complex plane is)",558,567,569
399,the square root of $(-3)^2$ is equal to $underline{qquad}$.,1041,1042,1334
1860,"mr. wang drives from home to school, and the time required $x$ (unit: minutes) obeys the normal distribution $n(20,25)$, then the time required for mr. wang to go from home to school is $(30,35] the probability in $ is about $underline{quad}$. (if $xsimnleft(mu,sigma^{2}right)$, then $p(mu-sigma<xleqslantmu+sigma)approx0.6827,p(mu-2sigma <xleqslantmu+2sigma)approx$$0.9545,p(mu-3sigma<xleqslantmu+3sigma)approx0.9973)$",1493,1496,
2315,"knowing the complete set $u=mathbf{r}$, set $a=left{xmidx^{2}-3x+2leqslant0right}, b={xmid$$left.3^{x-1}geqslant1right}$, then $ left(complement{u}aright)capb=$",718,1758,
3050,"let $a,bin(0,1)cup(1,+infty)$, then ""$a=b$"" is ""$log{a}b=log{b}a$""",132,30,297
1817,the result of rounding the number $3.14159$ to the thousandth is,798,1431,
895,"as shown in the figure, the same number of small balls are placed on each edge of the cube. let the number of small balls on each edge be $m$, the following algebraic formula expresses the total number of small balls on the cube, then the error is",953,954,
2608,"6. as shown in the picture, luoshu (called turtle book in ancient times) is the source of yin and yang and five elements. in ancient legends, there is a divine turtle that came out of luoshui, and there is this image on its carapace. the structure is wearing nine shoes and one, left three and right seven , two or four are shoulders, six or eight are feet, with five in the center, the five white circles are all yang numbers, and the black dots at the four corners are yin numbers. if you randomly select 3 numbers from the four yin numbers and five yang numbers, choose the number of ways in which the sum of 3 numbers is odd is",,,
571,"a school launched a collection of art works with the theme of ""youth? dreams"". the number of works collected from five classes in grade 9 (unit: piece) were $42, 50, 45, 46, 50$, then this set of data the median of is",1493,2165,2166
961,"as shown in the figure, the unit length of the number line is $1$, if the number represented by the point $a$ is $-2$, then the number represented by the point $b$ is",1334,1366,554
1665,"in the competition, 9 judges give the original score of a player respectively. when evaluating the player's performance, one highest score and one lowest score are removed from the 9 original scores, and 7 valid scores are obtained, 7 valid scores and 9 compared with the original scores, the two sets of data must remain unchanged:",1493,2167,1086
1934,"among the three a, b, and c, one is a lawyer, one is a doctor, and the other is a reporter. it is known that c is older than the doctor; a is different from the reporter; the reporter is younger than b. based on the above, the following judgments are made the correct one is",953,,
460,"the survey agency conducted a survey on the viewing choices of audiences in the age group of $20~$30 in a certain area on friday's variety shows. the relevant statistics are as follows. please estimate the area of $20,000 according to the information in the area. $20$~$30$ about $underline{qquad}$ people in the age group choose to watch ""the strongest brain"".",1444,1446,581
481,the square root of $25$ is $underline{qquad}$,1041,1042,2045
3523,"in the expansion of $(2x-3)left(1+frac{1}{x}right)^{6}$, the sum of the coefficients after removing the constant term is $(quad)$",338,339,340
2726,"complex number $z=frac{(1-mathrm{i})^{2}}{1+mathrm{i}} (mathrm{i}$ is an imaginary unit), then the imaginary part of $z$ is $underline{quad }$, |z|=",558,568,567
1668,"5. in an opaque box, there are 2 yellow balls, 3 red balls, and 4 white balls of the same shape and size. if you draw any ball from the box, the probability of touching a red ball is",581,1865,
3196,"it is known that the general term formula of the sequence $left{a{n}right}$ is $a{n}=2n+2$, put the items in this sequence into the array as shown in the figure, note $b{ n}$ is the sum of $n^{2}$ numbers of $n$ columns from left to right and $n$ rows from top to bottom, then the array $left{frac{n}{b{n} the top 2020 sum of }right}$ is $begin{array}{lllll}a{1}&a{2}&a{3}&cdots&a{n}a{2}&a{3}&a{4}&cdots&a{n+ 1}a{3}&a{4}&a{5}&cdots&a{n+2}ldots&ldots&cdots&cdots&cdotsa{n}&a{n+1}&a{n+2}&cdots&a{2n-1}end{array}$",218,,1354
404,"during the may day holiday this year, tourism in chongqing continued to be popular. the city received more than $25,600,000 of domestic and foreign tourists. please express the amount of $25,600,000 in scientific notation as $underline{qquad}$.",823,824,
2242,"set $m=left{xmidx=frac{k}{2}-frac{1}{4},kinmathbf{z}right},n=left{xmidx=frac{k}{4}+frac{1}{ 2}, kinright.$$mathbf{z}}$, then",718,,
2834,"set the complex number $z=frac{2mathrm{i}}{1+mathrm{i}}($where $mathrm{i}$ is the imaginary unit $)$, then the complex number $z$ in the complex plane corresponds to the point where quadrant is",558,553,
128,the opposite of 2020 is,1626,1634,1334
3543,"given the set $a={1,2,m},b={3,4}$, if $acupb={1,2,3,4}$, then the real number $m$ is $(quad)$",36,727,781
196,"3. april 24th is china space day. on this day in 1970, the first-neck artificial earth satellite ""dongfanghong-1"" designed and manufactured by my country was successfully launched, marking china's entry into the space age and its orbit. , the closest point to the earth is 439000 meters, and 439000 should be expressed in scientific notation as",823,824,
3147,"youth is beautiful because of dedication. in response to the spirit of the 19th national congress of the communist party of china on ""promoting the integrated development of urban and rural compulsory education and attaching great importance to rural compulsory education"", there are currently 5 normal university graduates who have taken the initiative to request to go to a region a, b and c in the western region. three different schools go to volunteer teaching, and at least one person goes to each school, then the probability that there are exactly two college students assigned to school a is:",632,,
647,"on february 11, xinhua news agency reported that in order to speed up the issuance and use of local government bonds, the ministry of finance has issued a new local government debt limit of $1848000000000 in 2020 in advance. the figure of $1848000000000 is expressed in scientific notation as",823,824,825
3899,"4. in the arithmetic sequence $left|a{n}right|$ with known tolerance not 0, $a{2}+a{4}=a{6}, a{9}=a{6}^ {2}$, then $a{10}=$",215,,222
3002,"given the set $a={-1,0,3},b={xmid(xa)(xb)=0,aneq$$b}$, if $b$ is a subset of $a$, then $a the set of all values of +b$ is",718,718,2129
3588,"given the proposition $p:forallxinleft(0,frac{pi}{2}right), x+cosx<frac{pi}{2}$, then the truth of the proposition $p$ and the statement of $negp$ are correct is $(quad)$",962,161,1159
904,the opposite of $-2$ is,1334,1626,1634
3575,"""$x>1$"" is $(quad)$ of ""$log{1}(x+2)<0$""",132,30,134
1950,"given that the constant term in the expansion of the binomial $left(x-frac{2}{x}right)^{n}$ is the fourth term, then the coefficient of $x^{2}$ in the expansion is",339,,
2880,"""$costheta<0$"" is ""$theta$ is the second or third quadrant angle""",134,1192,1938
207,"3. in a school's ""my chinese dream"" speech contest, 7 students participated in the finals, and their final results were different. one of the students wanted to know whether he could enter the top 3, not only to know his own grades, but also to know the grades of these 7 students",2165,2166,1493
3336,"it can be shown that ""if $f(x)>f(0)$ is true for any $xin(0,2]$, then $f(x)$ is an increasing function on $[0,2]$"" as a function of false propositions is $underline{qquad}$.",962,2055,748
1664,"for a set of data $3,7,5,3,2$, the following statement is correct",1493,2167,1086
2946,"known complete set $u=mathbf{r}$, set $a=left{xmidx^{2}-4<0, xinmathbf{z}right}$, set $b=$${-1,3}$, then the set represented by the shaded part in the figure is",718,718,721
1629,"there are 4 line segments, the lengths are $2, 4, 6, 7$, choose three of them, the probability that they can form a triangle is",919,1258,
3536,"if the set $a=left{mathrm{i},mathrm{i}^{2},mathrm{i}^{3},mathrm{i}^{4}right}$($mathrm{i}$ is an imaginary number unit), $b={1,-1}$, then $acapb$ is equal to $(quad)$",718,1724,779
2161,"3. every year on march 15th is the ""international consumer rights day"". on that day, the market supervision department of a certain market conducts random inspections on 20 butcher shops, 100 grain processing shops and 15 dairy shops in a certain market. using the method of stratified random sampling to sample 27 stores, the food processing stores need to be sampled $quad(quad)$",1493,136,
3276,"it is known that the sum of the first $n$ terms of the two arithmetic progressions $left{a{n}right}$ and $left{b{n}right}$ are $a{n}$ and $b{n}$ respectively , and $frac{a{n}}{b{n}}=frac{3n+1}{n+1}$, then $frac{a{2}+a{5}+a{8}}{ b{3}+b{7}}=$$underline{qquad}$.",218,216,222
2363,"given the set $a={-1,2}, b={xmidax=1}$, if $bsubseteqa$, then the set composed of all possible values of the real number $a$ is)",718,,
2072,"one-dimensional measure (perimeter) of a circle in two-dimensional space $l=2pir$, two-dimensional measure (area) $s=pir^{2};$ two-dimensional measure (surface area) of a sphere in three-dimensional space $s=4pir ^{2}$, the three-dimensional measure (volume) $v=frac{4}{3}pir^{3}.$ if the three-dimensional measure of the ""hypersphere"" in the four-dimensional space $v=8pir^{3}$, conjecture its four-dimensional measure $w=$$(quad)$",1362,,
3052,"knowing the complete set $u={-2,-1,0,1,2},a={-2,0,1},b=$${-1,0}$, then $complement{u}( acupb)=$",36,66,36
3913,"2. it is known that the corresponding points of complex numbers $z{1} and z{2}$ in the complex plane are respectively $z{1}(3,a)$, $z{2}(2,1)$, and $z{1}cdotz{2}$ is a pure imaginary number, then the real number $a=$(",558,,
3115,"the frequency distribution histogram of the math scores of the midterm exam of 50 students in a class is shown in the figure, in which the score grouping interval is $[40,50),[50,60),[60,70)$,$[70,80) ,[80,90),[90,100].$ randomly select 2 students from the students with a score of not less than 80 points, record the number of these 2 students with a score of more than 90 points (including 90 points $)$ as $xi$, then the mathematical expectation of $xi$ is",,,1363
2907,"if the point corresponding to the complex number $z=frac{a+mathrm{i}}{1-mathrm{i}}$ in the complex plane is in the second quadrant, then the value of the real number $a$ can be",558,568,553
3033,"the known real numbers $x,y$ satisfy $left{begin{array}{l}xleqslant3,x+ygeqslant1,quadtext{then}2x+ytext{the maximum value is}yleqslant2(x-1)end{array}right. $",1622,39,2115
1656,which of the following statements is correct,1331,445,
1842,"in a speech contest, five judges gave marks to contestants yuanyuan, and got five points that were not equal to each other. if the highest score was removed, the average score was $x; $the lowest score was removed, and the average score was $y;$ at the same time, one highest score and one lowest score are removed, and the average score is $z$, then",1493,39,1086
